ts,dr_pos,dr_vel,dr_acc,sub_pos,goal_force,subj_force,ped_force,obj_force
12,"[2.0039526213946903, 0.9784050555545435, 12.022290362959845]","[0.008020507978055508, 0.16420135329226537, -0.028336451482554512]","[0.019084267505188948, -0.5988101602647511, -0.01043268512506898]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
13,"[2.0117858025342583, 0.6510502033551935, 11.965780197647055]","[-0.0011264053059223927, -0.45541823292838995, 0.008720434987827855]","[-0.03048318184974792, 0.23447865927522793, 0.14396350012252368]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
