ts,dr_pos,dr_vel,dr_acc,sub_pos,goal_force,subj_force,ped_force,obj_force
12,"[5.004881967687285, 0.9753546484765344, 4.022764792650957]","[0.006225796929632229, 0.1675266624314074, -0.022727088476386492]","[0.014256460838425397, -0.46493374285805356, 0.0002675306654473242]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
13,"[5.013882804527806, 0.7857922331799038, 3.963767427176089]","[0.009974897547058638, -0.5263388187869501, -0.08748074737608101]","[-0.07268778661517153, 0.12115497685138976, 0.2833431805354383]","[0.0, 1.05, 0.0]",0.0,0.0,0.0,0.0
